movie_id,title,rating,release_year,content_rating,duration,listed_in
s999,Gour Hari Dastaan: The Freedom File,1.76,2015,PG-13,109,"Dramas, Independent Movies, International Movies"
s1000,The Ice Road,5.14,2021,PG-13,109,Action & Adventure
s1001,Cirque du Freak: The Vampire's Assistant,6.22,2009,PG-13,109,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy"
s1002,Unbroken,9.41,2019,PG-13,109,"Documentaries, International Movies"
s1003,Elizabeth Harvest,2.25,2019,R,109,"Dramas, Sci-Fi & Fantasy"
s1004,End of Watch,8.6,2012,R,109,Action & Adventure
s1005,Dilan 1990,4.36,2018,PG-13,109,"Dramas, International Movies, Romantic Movies"
s1006,Get Him to the Greek,7.04,2010,R,109,"Comedies, Music & Musicals"
s1007,Jeremy Scott: The People's Designer,5.96,2015,PG-13,109,Documentaries
s1008,Kilo Two Bravo,4.93,2014,R,109,"Dramas, Independent Movies, Thrillers"
s1009,La Bamba,9.54,1987,PG-13,109,"Classic Movies, Dramas, Music & Musicals"
s1010,Dream/Killer,9.02,2015,R,109,Documentaries
s1011,Fools Rush In,5.33,1997,PG-13,109,"Comedies, Romantic Movies"
s1012,Love Jones,1.94,1997,R,109,"Comedies, Dramas, Independent Movies"
s1013,Mississippi Grind,2.65,2015,R,109,"Dramas, Independent Movies"
s1014,Moh Maya Money,9.54,2016,R,109,"Dramas, Independent Movies, International Movies"
s1015,Motu Patlu: King of Kings,5.61,2016,TV-Y7-FV,109,"Children & Family Movies, Comedies"
s1016,My Sister's Keeper,2.08,2009,PG-13,109,Dramas
s1017,Pareeth Pandaari,9.4,2017,PG,109,"Dramas, Independent Movies, International Movies"
s1018,Perfect Stranger,7.05,2007,R,109,Thrillers
s1019,Barbra: The Music ... The Mem'ries ... The Magic!,4.31,2017,PG-13,109,Music & Musicals
s1020,Samson,5.35,2018,PG-13,109,"Action & Adventure, Dramas, Faith & Spirituality"
s1021,Son of a Gun,6.39,2014,R,109,"Action & Adventure, Dramas, Independent Movies"
s1022,Sabotage,6.62,2014,R,109,"Action & Adventure, Dramas"
s1023,Ter ator 3: Rise of the Machines,1.95,2003,R,109,"Action & Adventure, Sci-Fi & Fantasy"
s1024,Fra g John DeLorean,3.77,2019,R,109,"Documentaries, Dramas"
s1025,The Clovehitch Killer,4.9,2018,R,109,"Dramas, Independent Movies, Thrillers"
s1026,JT LeRoy,8.36,2018,R,109,"Dramas, Independent Movies"
s1027,Wakefield,1.94,2016,R,109,Dramas
s1028,Wolves,1.4,2016,R,109,"Dramas, Independent Movies, Sports Movies"
s1029,Peepli Live,8.69,2010,R,109,"Comedies, Dramas, Independent Movies"
s1030,AK vs AK,3.81,2020,R,109,"Comedies, Dramas, International Movies"
s1031,Calico Critters: Everyone's Big Dream Flying in the Sky,8.13,2019,TV-Y,11,Children & Family Movies
s1032,Calico Critters: A Town of Dreams,8.35,2017,TV-Y,11,Children & Family Movies
s1033,Bwakaw,5.63,2012,R,110,"Dramas, International Movies, LGBTQ Movies"
s1034,School of Rock,9.73,2003,PG-13,110,"Comedies, Music & Musicals"
s1035,The Three Deaths of Marisela Escobedo,5.66,2020,R,110,"Documentaries, International Movies"
s1036,The Beast Stalker,8.87,2008,PG-13,110,"Action & Adventure, Cult Movies, International Movies"
s1037,Septembers of Shiraz,6.32,2016,PG-13,110,"Dramas, Thrillers"
s1038,Tarek's Situation,9.67,2006,PG-13,110,"Comedies, International Movies, Romantic Movies"
s1039,The Lost Husband,8.6,2020,PG-13,110,"Dramas, Romantic Movies"
s1040,Son Of Adam,8.77,2018,PG-13,110,"Dramas, International Movies, Thrillers"
s1041,Feel the Beat,6.1,2020,G,110,"Children & Family Movies, Comedies, Dramas"
s1042,Sweet Girl,7.22,2021,R,110,"Action & Adventure, Dramas"
s1043,The Father Who Moves Mountains,8.09,2021,R,110,"Dramas, International Movies, Thrillers"
s1044,İstanbul Kırmızısı,8.85,2017,R,110,"Dramas, Independent Movies, International Movies"
s1045,Beckett,1.15,2021,R,110,Action & Adventure
s1046,Running for Grace,9.81,2018,PG-13,110,"Dramas, Romantic Movies"
s1047,Twin Murders: the Silence of the White City,9.45,2020,R,110,"International Movies, Thrillers"
s1048,Full Count,6.35,2019,PG,110,"Children & Family Movies, Dramas, Faith & Spirituality"
s1049,Payday,3.67,2018,R,110,"Comedies, Independent Movies, International Movies"
s1050,K-on! the movie,7.59,2011,PG,110,"Anime Features, Music & Musicals"
s1051,Brother in Love,3.32,2019,R,110,"Comedies, International Movies, Romantic Movies"
s1052,Okafor's Law,6.57,2016,PG-13,110,"Comedies, International Movies, Romantic Movies"
s1053,Ne Zha,1.09,2019,PG-13,110,"Action & Adventure, Comedies, International Movies"
s1054,Beats,8.65,2019,R,110,"Dramas, Independent Movies, Music & Musicals"
s1055,Rock My Heart,4.84,2019,PG,110,"Children & Family Movies, Dramas, International Movies"
s1056,"Extremely Wicked, Shockingly Evil and Vile",8.15,2019,R,110,"Dramas, Independent Movies"
s1057,Bride For Rent,8.5,2014,PG,110,"Comedies, International Movies, Romantic Movies"
s1058,The Photographer Of Mauthausen,8.56,2018,R,110,"Dramas, International Movies"
s1059,Hantu Kak Limah,5.26,2018,PG,110,"Comedies, Horror Movies, International Movies"
s1060,Dumplin',9.3,2018,PG-13,110,"Comedies, Dramas, Independent Movies"
s1061,Maniyarayile Ashokan,3.85,2020,PG-13,110,"Comedies, International Movies, Romantic Movies"
s1062,Magnetic,2.27,2018,PG-13,110,"Action & Adventure, Documentaries, International Movies"
s1063,Lupt,6.21,2018,PG-13,110,"Horror Movies, International Movies, Thrillers"
s1064,Tales From the Hood 2,7.42,2018,R,110,"Cult Movies, Horror Movies, Independent Movies"
s1065,Love and Shukla,9.43,2017,R,110,"Dramas, Independent Movies, International Movies"
s1066,​​Kuch Bheege Alfaaz,6.89,2018,PG-13,110,"Dramas, Independent Movies, International Movies"
s1067,The Skin of the Wolf,8.75,2018,R,110,"Dramas, Independent Movies, International Movies"
s1068,Ali's Wedding,5.48,2018,R,110,"Comedies, Independent Movies, International Movies"
s1069,Outside In,7.38,2018,R,110,"Dramas, Independent Movies"
s1070,Kardec,9.96,2019,PG-13,110,"Dramas, Faith & Spirituality, International Movies"
s1071,Day of Destiny,8.85,2021,PG,110,"Children & Family Movies, Dramas, International Movies"
s1072,Kanika,6.05,2017,PG-13,110,"Horror Movies, International Movies, Thrillers"
s1073,반드시 잡는다,7.51,2017,R,110,"Dramas, International Movies, Thrillers"
s1074,Kingdom of Us,6.17,2017,R,110,Documentaries
s1075,The Devil's Mistress,2.17,2016,R,110,"Dramas, International Movies"
s1076,The Lighthouse of the Orcas,8.9,2016,R,110,"Dramas, International Movies, Romantic Movies"
s1077,They Are Everywhere,8.86,2016,R,110,"Comedies, International Movies"
s1078,A Family Man,6.14,2016,R,110,Dramas
s1079,A Wrinkle in Time,9.61,2018,PG,110,Children & Family Movies
s1080,Act of Valor,1.01,2012,R,110,Action & Adventure
s1081,Working Title,6.9,2019,R,110,Dramas
s1082,Antar: Son of Shadad,7.51,2017,R,110,"Comedies, International Movies"
s1083,Arthur,8.03,2011,PG-13,110,"Comedies, Romantic Movies"
s1084,Automata,3.91,2014,R,110,"International Movies, Sci-Fi & Fantasy, Thrillers"
s1085,Be Here Now,2.4,2015,R,110,Documentaries
s1086,Billy Elliot,7.52,2000,R,110,"Dramas, Independent Movies, International Movies"
s1087,Brick,5.88,2005,R,110,"Independent Movies, Thrillers"
s1088,City of Tiny Lights,9.06,2016,R,110,"Dramas, International Movies, Thrillers"
s1089,Colonia,3.15,2015,R,110,"Dramas, Independent Movies, International Movies"
s1090,CRD,5.66,2016,R,110,"Comedies, Dramas, Independent Movies"
s1091,De Palma,3.46,2015,R,110,Documentaries
s1092,Double World,9.66,2020,PG-13,110,"Action & Adventure, International Movies"
s1093,Euphoria,9.74,2018,R,110,"Dramas, International Movies, LGBTQ Movies"
s1094,Get Smart,6.85,2008,PG-13,110,"Action & Adventure, Comedies"
s1095,Ghost Rider,5.68,2007,PG-13,110,"Action & Adventure, Sci-Fi & Fantasy"
s1096,Goldstone,7.59,2016,R,110,Thrillers
s1097,Skater Girl,5.56,2021,PG,110,"Children & Family Movies, Dramas, International Movies"
s1098,Grease,9.67,1978,PG,110,"Classic Movies, Comedies, Music & Musicals"
s1099,Hamburger Hill,5.92,1987,R,110,"Action & Adventure, Dramas"
s1100,How the Beatles Changed the World,6.26,2017,PG,110,"Documentaries, Music & Musicals"
s1101,How to Change the World,7.03,2015,NR,110,"Documentaries, International Movies"
s1102,A Private War,1.41,2018,R,110,"Dramas, Independent Movies"
s1103,Chal Bhaag,1.79,2014,PG-13,110,"Comedies, Dramas, International Movies"
s1104,Kickboxer: Retaliation,2.92,2017,R,110,Action & Adventure
s1105,A Perfect Ending,4.55,2012,R,110,"Dramas, Independent Movies, LGBTQ Movies"
s1106,Lady in the Water,6.34,2006,PG-13,110,"Sci-Fi & Fantasy, Thrillers"
s1107,Left Behind,7.55,2014,PG-13,110,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy"
s1108,Blood Money,5.74,2012,PG-13,110,"Dramas, International Movies, Romantic Movies"
s1109,Melle,8.06,2017,PG,110,"Dramas, International Movies, Romantic Movies"
s1110,Muppets Most Wanted,7.83,2014,PG,110,"Children & Family Movies, Comedies"
s1111,Bareilly Ki Barfi,3.64,2017,PG-13,110,"Comedies, Dramas, International Movies"
s1112,Samantaral,9.69,2017,R,110,"Dramas, International Movies"
s1113,Searching for Bobby Fischer,9.56,1993,PG,110,"Children & Family Movies, Classic Movies, Dramas"
s1114,Small Soldiers,9.73,1998,PG-13,110,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
s1115,American Factory,6.22,2019,PG-13,110,Documentaries
s1116,The Duel,5.66,2016,R,110,Dramas
s1117,The Player,6.51,2012,R,110,"Comedies, International Movies"
s1118,Aaviri,2.24,2019,PG-13,110,"Horror Movies, International Movies, Thrillers"
s1119,A Place in the Stars,9.86,2014,PG-13,110,"Dramas, International Movies, Thrillers"
s1120,Trophy,9.3,2017,R,110,"Documentaries, International Movies"
s1121,Up in the Air,2.67,2009,R,110,"Comedies, Dramas, Romantic Movies"
s1122,Victor,3.98,2015,PG-13,110,Dramas
s1123,What's Up With Love?,4.43,2002,R,110,"Dramas, International Movies, Romantic Movies"
s1124,Afterlife of the Party,2.24,2021,PG,110,"Comedies, Romantic Movies"
s1125,Romantik Komedi,7.21,2010,R,110,"Comedies, International Movies, Romantic Movies"
s1126,The Promise,5.23,2008,PG-13,110,"Dramas, International Movies"
s1127,Rango,7.72,2011,PG,110,"Children & Family Movies, Comedies"
s1128,Cemara's Family,6.69,2018,G,110,"Children & Family Movies, Dramas, International Movies"
s1129,The Last Summer,7.37,2019,PG-13,110,"Comedies, Romantic Movies"
s1130,Zubaan,8.07,2015,PG-13,111,"Dramas, International Movies, Music & Musicals"
s1131,The Wedding Shaman,9.34,2019,PG,111,"Dramas, International Movies, Romantic Movies"
s1132,The Hum gbird Project,8.31,2018,R,111,"Dramas, Independent Movies"
s1133,The Chosen,7.17,2016,PG-13,111,"Dramas, International Movies, Thrillers"
s1134,High & Low The Red Rain,9.1,2016,R,111,"Action & Adventure, International Movies"
s1135,"Waiting for ""Superman""",9.53,2010,PG,111,Documentaries
s1136,The Young Messiah,5.6,2016,PG-13,111,"Dramas, Faith & Spirituality"
s1137,The Ottoman Lieutenant,4.6,2017,R,111,"Dramas, Romantic Movies"
s1138,Seven (Tamil),6.42,2019,R,111,"Dramas, International Movies, Romantic Movies"
s1139,She's the One,5.24,2013,PG-13,111,"Dramas, International Movies, Romantic Movies"
s1140,Santa Banta Pvt Ltd,8.34,2016,PG-13,111,"Comedies, International Movies"
s1141,Lembi 8 Giga,1.08,2010,R,111,"Comedies, International Movies"
s1142,The Florida Project,5.81,2017,R,111,"Dramas, Independent Movies"
s1143,Spenser Confidential,9.06,2020,R,111,"Action & Adventure, Comedies"
s1144,The Paper Tigers,9.27,2021,PG-13,111,"Action & Adventure, Comedies"
s1145,Lakeeran,9.57,2016,PG,111,"Dramas, International Movies, Romantic Movies"
s1146,Travel Mates 2,2.19,2018,R,111,"Comedies, International Movies"
s1147,The Original Kings of Comedy,9.52,2000,R,111,Stand-Up Comedy
s1148,Boi,6.6,2018,R,111,"Dramas, Independent Movies, International Movies"
s1149,Shéhérazade,2.42,2019,R,111,"Dramas, Independent Movies, International Movies"
s1150,The Ruthless,2.49,2019,R,111,"Dramas, International Movies"
s1151,Hazaaron Khwaishein Aisi,5.22,2003,R,111,"Dramas, International Movies, Romantic Movies"
s1152,Lady J,3.48,2019,R,111,"Dramas, Independent Movies, International Movies"
s1153,The Last Letter From Your Lover,7.22,2021,R,111,"Dramas, Romantic Movies"
s1154,Awe,6.28,2018,R,111,"Dramas, International Movies, Sci-Fi & Fantasy"
s1155,May the Devil Take You,5.95,2018,R,111,"Horror Movies, International Movies"
s1156,Love You to the Stars and Back,8.35,2017,PG-13,111,"Comedies, International Movies, Romantic Movies"
s1157,Love Is War,5,2019,PG-13,111,"Comedies, Dramas, International Movies"
s1158,Death Race: Beyond Anarchy,1.99,2017,R,111,Action & Adventure
s1159,Lion's Heart,1.07,2013,PG-13,111,"Action & Adventure, International Movies"
s1160,My Suicide,5.96,2009,R,111,"Comedies, Dramas, Independent Movies"
s1161,Paradise Lost,2.83,2018,R,111,"Dramas, Independent Movies, International Movies"
s1162,Fear Street Part 2: 1978,7.42,2021,R,111,Horror Movies
s1163,A Yellow Bird,6.77,2016,R,111,"Dramas, Independent Movies, International Movies"
s1164,Halkaa,6.6,2018,PG-13,111,"Comedies, Dramas, Independent Movies"
s1165,A Family Affair,9.82,2015,PG,111,"Documentaries, International Movies"
s1166,A Noble Intention,4.06,2015,R,111,"Dramas, International Movies"
s1167,Adore,1.34,2013,R,111,"Dramas, Independent Movies, International Movies"
s1168,Anarkali of Aarah,7.15,2017,R,111,"Dramas, Independent Movies, International Movies"
s1169,Bonnie and Clyde,9.38,1967,R,111,"Action & Adventure, Classic Movies, Dramas"
s1170,China Salesman,6.51,2017,R,111,"Action & Adventure, International Movies"
s1171,Fatherhood,5.47,2021,PG-13,111,Dramas
s1172,Discovering Bigfoot,2.23,2017,R,111,Documentaries
s1173,Galih dan Ratna,8.03,2017,PG,111,"Dramas, International Movies, Romantic Movies"
s1174,God Bless the Broken Road,7.85,2018,PG,111,"Children & Family Movies, Dramas, Faith & Spirituality"
s1175,Honey 2,5.27,2011,PG-13,111,"Dramas, Romantic Movies"
s1176,Dancing Queens,5.7,2021,R,111,"Comedies, Dramas, International Movies"
s1177,Kill Bill: Vol. 1,8.11,2003,R,111,Action & Adventure
s1178,Moonlight,6.04,2016,R,111,"Dramas, Independent Movies, LGBTQ Movies"
s1179,Once Upon a Time in London,7.52,2019,R,111,"Dramas, International Movies"
s1180,Operation Chromite,7.72,2016,NR,111,"Action & Adventure, Dramas, International Movies"
s1181,Rebel Without a Cause,1.22,1955,PG-13,111,"Classic Movies, Dramas"
s1182,Back to the 90s,9.74,2015,PG-13,111,"Comedies, International Movies, Music & Musicals"
s1183,Secret in Their Eyes,9.21,2015,PG-13,111,"Dramas, Thrillers"
s1184,"Sexo, Pudor y Lagrimas",2.92,1999,R,111,"Comedies, Dramas, International Movies"
s1185,Ankahi Kahaniya,5.39,2021,PG-13,111,"Dramas, Independent Movies, International Movies"
s1186,Tamanchey,1.03,2014,R,111,"Action & Adventure, International Movies, Romantic Movies"
s1187,The Bounty Hunter,7.46,2010,PG-13,111,"Action & Adventure, Comedies, Romantic Movies"
s1188,The Hurt Business,5.8,2016,PG-13,111,"Documentaries, Sports Movies"
s1189,The Prince & Me,9.89,2004,PG,111,"Comedies, Romantic Movies"
s1190,The River Wild,5.79,1994,PG-13,111,Action & Adventure
s1191,The Sea of Trees,7.44,2015,PG-13,111,Dramas
s1192,The Water Diviner,6.82,2014,R,111,"Dramas, International Movies"
s1193,Yes or No,8.2,2010,PG,111,"International Movies, LGBTQ Movies, Romantic Movies"
s1194,My Travel Buddy,5.65,2017,R,111,"Comedies, International Movies"
s1195,At Eternity's Gate,7.15,2018,PG-13,111,Dramas
s1196,The Student Cop,4.36,2004,PG-13,111,"Action & Adventure, Comedies, International Movies"
s1197,Case 39,1.49,2009,R,111,"Horror Movies, Thrillers"
s1198,The Call,1.86,2020,R,112,"International Movies, Thrillers"
s1199,The Ivory Game,9.57,2016,PG-13,112,Documentaries
s1200,The Interview,9.16,2014,R,112,"Action & Adventure, Comedies"
s1201,Fisherman's Friends,6.49,2019,PG-13,112,"Comedies, Dramas, Music & Musicals"
s1202,You've Got This,8.95,2020,R,112,"Comedies, International Movies, Romantic Movies"
s1203,The Beach Loafer,5.16,2004,PG-13,112,"Comedies, International Movies"
s1204,Bhai: Vyakti Ki Valli - Uttarardh,9.83,2019,PG,112,"Dramas, International Movies"
s1205,"LSD: Love, Sex Aur Dhokha",7.63,2010,R,112,"Dramas, Independent Movies, International Movies"
s1206,Children of the Sea,6.52,2019,PG,112,"Anime Features, International Movies"
s1207,Tattah,6.81,2013,PG-13,112,"Comedies, International Movies"
s1208,It's Her Day,5.33,2016,R,112,"Comedies, International Movies, Romantic Movies"
s1209,Chaman Bahaar,9.95,2020,R,112,"Comedies, Dramas, International Movies"
s1210,I'm No Longer Here,3.76,2019,R,112,"Dramas, Independent Movies, International Movies"
s1211,School Life,8.27,2019,R,112,"Comedies, Dramas, International Movies"
s1212,Maska,7.21,2020,R,112,"Comedies, Dramas, International Movies"
s1213,Red Oleanders Raktokarobi,9.74,2017,PG-13,112,"Dramas, International Movies"
s1214,The Ballad of Lefty Brown,6.23,2017,R,112,Dramas
s1215,Close Enemies,7.66,2018,R,112,"Dramas, International Movies"
s1216,Phone Swap,7.41,2012,PG-13,112,"Comedies, International Movies, Romantic Movies"
s1217,Christmas in the Heartland,8.51,2017,PG,112,Dramas
s1218,Pineapple Express,5.34,2008,R,112,"Action & Adventure, Comedies"
s1219,The Last Mercenary,5.97,2021,R,112,"Action & Adventure, Comedies, International Movies"
s1220,Ayana,6.07,2017,R,112,"Dramas, Independent Movies, International Movies"
s1221,Kill the Messenger,2.57,2014,R,112,"Dramas, Thrillers"
s1222,Maps to the Stars,5.95,2014,R,112,"Comedies, Dramas"
s1223,Kappela,7.87,2020,PG-13,112,"Dramas, Independent Movies, International Movies"
s1224,Swearnet: The Movie,4.11,2014,NC-17,112,"Comedies, International Movies"
s1225,Upstarts,9.31,2019,PG-13,112,"Comedies, Dramas, International Movies"
s1226,Tallulah,9.71,2016,R,112,"Dramas, Independent Movies"
s1227,The Karate Kid Part III,7.59,1989,PG,112,"Children & Family Movies, Dramas"
s1228,Gollu Aur Pappu,6.76,2014,PG-13,112,"Action & Adventure, Comedies, International Movies"
s1229,Act of Vengeance,4.65,2010,NR,112,"Action & Adventure, International Movies"
s1230,Alice Doesn't Live Here Anymore,5.25,1974,PG,112,"Classic Movies, Comedies, Dramas"
s1231,Voiceless,1.91,2020,R,112,"Dramas, International Movies, Thrillers"
s1232,American Assassin,8.27,2017,R,112,Action & Adventure
s1233,For the Love of Spock,7.67,2016,PG-13,112,Documentaries
