user_id,movie_ids
288,"s110,s1917,s3433,s4284,s5286,s3305,s890,s6038,s4078,s2723,s1514,s1810,s2431,s1331,s5669,s862,s2758,s1675,s1656,s5195,s3939,s2455,s4410,s2051,s1898,s2354,s4945,s32,s4535,s4696,s3477,s5149,s5395,s1249,s3737,s3074,s1673,s4506,s4949,s5165,s311,s4443,s419,s1144,s4878,s2729,s2879,s3806,s3640,s5545,s641,s4973,s1419,s3086,s5314,s541,s2046,s5387,s180,s4844,s497,s4417,s4947,s1383,s4366,s3816,s4656,s339,s4602,s2475,s5586,s4659,s5582,s24,s827,s3379,s291,s3010,s5094,s2666,s5082,s2693,s4040,s4061,s3399,s2424"
289,"s3610,s5040,s476,s354,s3519,s4668,s819,s5672,s2718,s1847,s4114,s3241,s3893,s2001,s4510,s1993,s4348,s5471,s4815,s1505,s5764,s2382,s1256,s3974,s2386,s3280,s4736,s2037,s4602,s4005,s977,s1575,s814,s4551,s5298,s1054,s2227,s2306,s2785,s4329,s1890,s3843"
290,"s2923,s627,s2731,s1263,s697,s5620,s5579,s1218,s3613,s5390,s3480,s2296,s2183,s5741,s1759,s5155,s3661,s2754,s5495,s3365,s1480,s1771,s5120,s5348,s1591,s5412,s1496,s2982,s10,s4555,s696,s5784,s2739"
291,"s5795,s5924,s4493,s884,s2050,s919,s291,s715,s278,s1494,s1140,s4060,s3437,s254,s3083,s4849,s1281,s5934,s2105,s5905,s319,s2572,s1212,s2213,s5212,s1303,s5134,s3798,s2284,s3378,s4173,s361,s3833,s1872,s4249,s4442,s4682,s5137,s5186,s1489,s103,s823,s5523,s5263,s3484,s5229,s3057,s1023,s2768,s3171,s2674,s5844,s2869,s2770,s5455,s3215,s3025,s1271,s4295,s5100,s65,s78,s1641,s2361,s4928,s3640,s3020,s1753,s3149,s1454,s1206,s1827,s2237,s3516,s1945,s5662,s3921,s2014,s2425,s3786,s5424,s4841,s3317,s4506,s545,s3912,s794,s3593,s4829,s2463,s3553,s360,s1073,s5566,s2877,s4780,s5643,s727,s4942,s2603,s2405,s2527,s4537,s973,s5852,s2669,s3332,s5847,s5576,s4415,s1904,s3521,s5135,s2359,s4039,s3783,s5772,s4634,s4609,s4743,s5709,s4513,s2575,s2888,s3261"
292,"s3725,s2008,s107,s184,s2090,s4714,s4780,s2133,s5825,s5744,s4482,s1377,s4531,s3162,s3500,s950,s3690,s5323,s1164,s726,s5769,s1812,s4578,s2907,s1476,s293,s5935,s2804,s4922,s31,s1140,s3694,s2010,s1505,s2984,s653,s2908,s753,s3844,s75,s5335,s1187,s1598,s6066,s579"
293,"s2594,s493,s597,s3475,s1095,s5263,s2578,s1671,s4325,s145,s2081,s5001,s4925,s5904,s1356,s3342,s1994,s5890,s2493,s3310,s2535,s696,s2525,s5874,s5008,s5961,s5412,s45,s1836,s5683,s2854,s1928,s893,s1215,s3134,s5881,s4597,s2224"
294,"s6068,s4677,s2629,s1858,s2925,s5742,s2253,s2461,s3841,s1579,s3510,s2647,s529,s610,s2734,s1755,s2813,s4608,s143,s5191,s3578,s2477,s5672,s1169,s1217,s5842,s2146,s4370,s2610,s2758,s4692,s3482,s3916,s1084,s2001,s926,s3240,s1113,s3183"
295,"s768,s3012,s3027,s585,s2666,s923,s4173,s743,s714,s5387,s4729,s5330,s4480,s5516,s5512,s1010,s4360,s3498,s3896,s5760,s2639,s3756,s2353,s3002,s5118,s1480,s4941,s1369,s2290,s4020,s957,s4884,s357,s3097,s3675,s4285,s22,s5404,s4917,s880,s1675,s2431,s6058,s3982,s625,s2124,s2348,s606,s5034,s2890,s1154,s5127,s5092,s5441,s2921,s4190,s5073,s471,s2086,s3919,s6011,s5364,s1185,s1842,s5906,s5332,s4800,s4963,s330,s2005,s6068,s775,s1996,s3342,s266,s3334,s1447,s115,s3976"
296,"s643,s285,s5942,s2868,s721,s2450,s4305,s1073,s15,s537,s1687,s5223,s52,s4989,s2977,s1578,s616,s679,s1816,s2387,s2163,s2413,s2139,s4383,s2253,s5445,s3892,s1104,s3133,s5043,s1428,s2430,s5883,s4969,s3089,s916,s1544,s2041,s4496,s1670,s1891,s3343,s1463,s5176,s1662,s2294,s1827,s41,s90,s1084,s4006,s4997,s176,s579,s3552,s1216,s1371,s3020,s1742,s4703,s5662,s5814,s2333,s3408,s5946,s719,s312,s1872,s4963,s3901,s1161,s3047,s282,s321,s1513,s1527,s3609,s1505,s508,s4905,s1338,s2682,s64,s3164,s4254,s3145,s4652,s4576,s1983,s6072,s1634,s3411,s2448,s4769,s1450,s1329,s2507,s5874,s1083,s5446,s1189,s2781,s3081,s89,s67,s3508,s2395,s1181,s5768,s4284,s1118,s638,s1930,s1439,s100,s937,s5842,s4598,s5054,s5573"
297,"s4086,s2747,s3520,s1800,s2642,s4424,s3148,s851,s3847,s392,s5080,s5724,s448,s482,s3486,s1623,s3510,s1225,s2524,s1558,s4665,s3770,s763,s5607,s2844,s933,s158,s985,s412,s854,s1322,s1366,s1249,s5817,s5951,s4038,s2064,s4763,s1179,s2573,s3103,s5505,s1565,s1059,s4336,s351,s1022,s3415,s585,s3104,s1848,s2933,s2491,s2787,s2507,s2017,s3745,s481,s2740,s3083,s971,s5359,s2341,s5260,s5529,s4766,s5648,s2738,s5889,s1571,s5101,s4235,s5324,s4594,s835,s4022,s5233,s3655,s5995,s5683,s2555,s1165,s4332,s5660,s5475,s1264,s5887,s966,s2969,s3257,s1414,s1351,s5742,s2320,s5132,s967,s2447,s2442,s5483,s3348,s1976,s2674,s5468,s5866,s5924,s510,s2012,s149,s467,s3904,s460,s4402,s3050,s3572,s512,s5964,s4017,s5064,s5579,s5862,s5760,s4050,s4706,s4969,s5212,s2520,s5003,s155,s2304,s1197,s2660,s4152,s5905,s2661,s3326,s1266,s3915,s5749,s5196,s5299,s1250,s4122,s3923,s6070,s4211,s1821,s5743,s5909,s5084,s572,s4983,s4554,s4120,s1581,s5312,s5637,s3886,s4395,s2149,s5355,s504,s2717,s2755,s2067,s31,s5656,s3640,s4760,s4880,s5480,s3853,s160,s736,s249,s4338,s1400"
298,"s2694,s671,s966,s378,s5136,s2273,s5234,s5010,s340,s525,s2298,s5821,s263,s821,s656,s1484,s5438,s1417,s2801,s3545,s2823,s4149,s296,s3468,s1974,s2787,s3538,s2370,s237,s3837,s1509,s467,s1824,s5389,s6056,s5059,s4397,s5308,s769,s240,s5285,s1935,s5379,s2041,s3074,s686,s5975,s2835,s126,s5468,s382,s3863,s4155,s96,s4523,s5744,s3455,s1119,s112,s343,s1729,s4536,s4899,s2692,s2731,s1698,s823,s4133,s181,s5643,s5542,s2367,s662,s3736,s1395,s2076,s1167,s1762,s2818,s4029,s1324,s1111,s2308,s1783,s5544,s5203,s191,s4545,s2512,s3530,s5196,s3561,s2700,s1595,s5533,s2488,s6009,s5538,s276,s3232,s4430,s4242,s1528,s3792,s3224,s4269,s5117,s4870,s1362,s106,s3314,s5969,s1887,s3757,s6021,s3608,s4081,s4220,s1303,s1129,s183,s1492,s727,s2942,s6099,s933,s4000,s1872,s4124,s3395,s5572,s4308,s1558,s2157,s1519,s3522,s3116,s1246,s4650,s2079,s476,s767,s4997,s3023,s926,s3408,s2430,s5839,s4366,s2634,s5668,s4982,s4561,s2044,s2605,s4065,s3415,s2351,s1482,s4304,s168,s718,s2724,s6054,s2879,s461,s3420,s5197,s396,s4673,s3955,s404,s6059,s2311,s3625,s5840,s519,s3013,s2911,s205,s5916,s4270,s2049,s2324,s5000,s4382,s2205,s2045,s935,s2447,s5244,s6102,s4163,s1704,s1092,s1121"
299,"s4679,s5303,s889,s4594,s4827,s2628,s730,s4515,s4933,s1659,s3612,s3801,s1874,s136,s2641,s913,s2594,s745,s6072,s4917,s1008,s2073,s4516,s4798,s5945,s4939,s3654,s1458,s5159,s5276,s4024,s2148,s4617,s724,s4292,s4446,s409,s1487,s4558,s675,s3243,s3752,s766,s5553,s2836,s4275,s2361,s3721,s1363,s2505,s1735,s1995,s1353,s3702,s5670,s5088,s3684,s5516,s1419,s2086,s1196,s502,s2197,s2661,s2227,s5955,s5051,s147,s547,s3671,s4643,s1197,s2677,s5961,s746,s1432,s3125,s4550,s5517,s4291,s3103,s1964,s1065,s2264,s935,s5456,s1674,s5273,s5778,s4845,s245,s4560,s3535,s4806,s736,s3961,s1257,s1077,s1502,s1959,s5551,s3650,s1535,s5722,s4574,s4357,s1163,s3524,s5876,s3082,s2395,s1937,s3050,s3558,s5473,s3742,s949,s2430,s1601,s1317,s702,s2238,s3213,s2638,s1035,s1790,s3176,s4989,s1503,s3249,s3041,s3925,s3278,s377,s3645,s6078,s236,s3940,s3835,s1672,s5106,s2603,s712,s5907,s5167,s5537,s1496,s5503,s3473,s1165,s3919,s652,s3255,s103,s3741,s4084,s4209,s2571,s387,s4937,s4654,s2274,s1984,s2376,s5593,s5746,s3850,s319,s2947,s2476,s4549,s5674,s4573,s3189,s3236,s2200,s2036,s5347,s4227,s518,s5134,s6006,s5683,s4032,s1252,s94,s5912,s6038,s3476,s4013,s2082,s4925,s2276,s4397,s2333,s2090,s3287"
300,"s801,s4511,s606,s3957,s1620,s4506,s1901,s2126,s6107,s4331,s3453,s3969,s1326,s5179,s2376,s2890,s982,s5812,s1870,s5806,s2161,s4481,s1670,s2075,s1131,s888,s3382,s2167,s3454,s1151,s1492,s2281,s2512,s5551,s2186,s341"
301,"s2312,s5147,s2474,s3314,s3514,s3606,s5481,s5947,s5800,s4649,s3260,s3422,s609,s5454,s1268,s3092,s1526,s88,s5090,s161,s1024,s925,s3825,s1413,s5496,s4451,s2093,s2765,s3295,s6074,s2946,s4735,s3167,s218,s5642,s1694,s735,s3632,s4638,s2786,s2059,s1857,s4300,s178,s1922,s4950,s4409,s2155,s4565,s1522,s5595,s2991,s2029,s1257,s2429,s3596,s3272,s658,s4250,s481"
302,"s5816,s1117,s2270,s4890,s3926,s2840,s5578,s3223,s3742,s5042,s2113,s1039,s1444,s676,s5686,s407,s4953,s5197,s6047,s4031,s4909,s5344,s5590,s3400,s1638,s2918,s3974,s1347,s5966,s540,s5525,s1617,s1912,s4928,s2604,s3601,s3003,s2029,s2363,s288,s2008,s269,s2207,s3941,s617,s1518,s3301,s70,s4081,s3655,s6080,s2317,s5327"
303,"s1160,s5332,s2473,s3586,s4772,s2002,s3825,s4981,s6012,s780,s490,s2269,s3086,s1416,s4118,s654,s2863,s4934,s1741,s1664,s2820,s2159,s401,s4167,s2112,s4133,s2146,s5910,s840,s6069,s3752,s2265,s2183,s3116,s4991,s1290,s448,s676,s4942,s2235,s3033,s1531,s3516,s4758,s5658,s2517,s4867,s2639,s895,s372,s3270,s1254,s2275,s1177,s5393,s3898,s1309,s672,s5925,s3245,s1028,s4216,s1974,s2947,s3013,s3936,s4781,s4548,s1795,s870,s223,s5165,s2732,s666,s6100,s3761,s494,s72,s3675,s789,s3521,s4432,s3420,s198,s1761,s5300,s4839,s29,s105,s2599,s2053,s1270,s2377,s6010,s3243,s3682,s1042,s860,s1759,s4837,s5284,s4499,s4782,s110,s705,s3797,s3643,s2403,s1961,s4584,s5082,s5275,s1500,s1703,s469,s175,s3464,s1080,s1400,s2194,s5594,s2345,s1019,s120,s2812,s5036,s974,s5677,s954,s284,s4389,s5166,s1812"
304,"s5541,s5766,s3216,s1598,s2503,s1707,s1226,s2745,s4536,s2803,s4324,s4192,s4214,s4624,s5568,s5531,s3227,s4658,s607,s345,s3586,s2431,s1753,s2637,s1303,s2526,s3771,s5268,s165,s5097,s5806,s927,s1323,s2905,s3302,s5634,s4736,s3496,s579,s1726,s4289,s4576,s3082,s3587,s1167,s1818,s6040,s606,s2660,s893,s3284,s1563,s5685,s3111,s2749,s194,s3346,s3197,s3,s4694,s424,s3781,s1899,s1300,s182,s4718,s5540,s3975,s3594,s5625,s991,s3177,s1201,s356,s2339,s4359,s5966,s1915,s3879,s488,s3380,s1383,s1777,s1787,s5251,s1770,s5362,s3871,s3123,s2318,s5843,s3627,s5771,s5112,s1085,s4012,s3404,s5553,s4674,s1704,s1205,s3004,s2126,s5988,s179,s2609,s948,s2206,s1305,s1006,s1596,s6064,s2489,s653,s1501,s1537,s1454,s4471,s5877,s5550,s4068,s1505,s901,s2089,s1263,s2787,s5013,s3686,s998,s5210,s5196,s3803,s1480,s451,s2873,s1062,s5381,s3875,s5599,s1439,s872,s55,s2272,s5309,s5927,s4335,s5446,s578,s992,s3825,s46,s2624,s2021,s2829,s600,s1843,s5138,s1803,s4958,s4071,s5197,s5561,s30,s4583,s827,s772,s3118,s2868,s3844,s264,s5418,s4224,s4617,s1452,s4566,s1618,s4591,s1054,s4037,s570,s4491,s2563,s1758,s3029,s4580,s4656,s3749,s3487,s1947"
305,"s2517,s1468,s2853,s4489,s2537,s5850,s4407,s220,s4214,s5416,s4241,s4111,s5720,s3799,s3758,s2136,s4337,s4875,s3878,s5634,s2727,s5145,s4694,s4328"
306,"s5390,s2323,s6028,s3727,s2964,s2469,s3963,s5221,s1641,s4063,s2477,s2148,s278,s5169,s1681,s85,s2662,s3836,s3189,s5172,s5152,s3776,s3893,s263,s460,s4577,s5942,s4696,s380,s3824,s5963,s3083,s1707,s645,s2566,s5527,s4295,s5032,s2830,s5143,s1664,s773,s3777,s3196,s3769,s1698,s471,s3649,s4937,s2317,s822,s823,s5468,s5019,s4481,s5945,s1315,s5236,s321,s1965,s376,s4198,s2417,s3255,s1204,s2161,s2061,s5939,s2678,s2562,s1611,s3589,s4267,s2304,s3775,s2248,s5283,s3678,s2228,s3370,s4833,s1046,s475,s3271,s2401,s5536,s5369,s5928,s3929,s5323,s1253,s2713,s4967,s4274,s4049,s5806,s999,s4571,s5072,s4952,s4163,s1261,s4507,s1179,s2567,s5262,s1932,s711,s415,s2049,s4613,s1951,s312,s6024,s5003,s499,s3020,s2490,s3314,s3708,s2541,s2464,s4282,s2991,s369,s1930,s3732,s1658,s2500,s3607,s5263,s4214,s2012,s1988,s667,s1541,s2410,s319,s4225,s1808,s4534,s1507,s953,s1592,s1066,s3111,s580,s2371,s3896,s3648,s1771,s1740,s4377,s393"
307,"s4054,s3997,s4528,s2013,s1244,s1514,s4428,s4274,s2194,s4154,s2342,s1686,s776,s529,s4514,s2653,s2967,s337,s1579,s2646,s1457,s2047,s3869,s1439,s405,s1359,s3602,s202,s5696,s5916,s755,s5577,s3777,s2734,s1891,s309,s82,s1460,s3473,s5159,s4947,s1723,s1779,s5582,s4336,s4642,s4737,s4836,s741,s3668,s365,s4234,s3876,s2345,s3539,s551,s1888,s5855,s5052,s937,s1145,s3143,s1127,s891,s4044,s3587,s4740,s4435,s1885,s2024,s3369,s4232,s3967,s1065,s5214,s642,s629,s5570,s1719,s1971,s3337,s2961,s4450,s3202,s45,s550,s4227,s4531,s5519,s4576,s5175,s3021,s4723,s1367,s4691,s4871,s4118,s1222,s3023,s5120,s5,s3984,s536,s809,s6061,s5134,s2008,s1273,s1703,s4426,s3144,s5428,s5819,s606,s571,s1494,s5972,s3519,s6014,s4873,s4256,s4493,s3597,s4429,s3796,s773,s2137,s2411,s2800,s2886,s2773,s4214,s4940,s2562,s6075,s6107,s1870,s5177,s319,s5507,s1211,s2647,s4473,s4312,s4679,s5657,s491,s5388,s1617,s814,s5650,s3547,s5011,s4314,s1751,s1948,s3789,s2124,s5010,s1978,s5662,s875,s4577,s2285,s5665,s2460,s5809,s2474,s1553,s2786,s1325,s4800,s4097,s5338,s23,s1117,s5969,s1564,s4325,s409,s5941,s2637,s2016,s4221,s34,s447,s2579,s3652,s445,s428,s5516,s2655,s1158,s5105,s4988,s4398,s3690,s2147,s5309"
308,"s1306,s5343,s5899,s4038,s2926,s659,s308,s313,s4971,s1292,s1688,s1380,s3415,s770,s1610,s2099,s557,s5553,s3117,s165,s2,s1000,s3386,s2780,s3907,s3395,s5514,s2466,s2892,s4965,s568,s2430,s2180,s1561,s1625,s934,s3622,s5228,s2279,s1379,s170,s91,s5420,s4250,s4510,s4861,s5773,s7,s151,s3850,s521,s1386,s1966,s6052,s3122,s5113,s3714,s5073,s1194,s2928,s2718,s2930,s2836,s845,s4598,s33,s3546,s3821,s5655,s3858,s4724,s1855,s3491,s2686,s1187,s161,s441,s22,s5048,s5221,s3878,s3585,s6010,s3771,s2784,s3268,s2233,s1094,s1583,s4362,s4438,s3325,s5706,s489,s3513,s212,s2008,s5461,s3201,s5031,s956,s2881,s5426,s960,s3118,s141,s725,s970,s1298,s4585,s358,s2531,s972,s4944,s3650,s4974,s3422,s5818,s5401,s5520,s1153,s1607,s775,s840,s66,s1526,s1377,s323"
309,"s628,s5111,s1888,s5699,s1214,s4907,s5207,s1522,s4389,s3856,s424,s1726,s2255,s2881,s2366,s1205,s3244,s1987,s139,s5874,s3493,s2805,s5687,s4532,s1080,s698,s3627,s689,s504,s614,s1814,s1799,s3006,s5273,s1523,s3173,s3506,s4108,s4458,s5030,s1488,s4968,s5144,s3533,s4430,s1391,s714,s4006,s1187,s5771,s1164,s1858,s2927,s3514,s2525,s3859,s5903,s96,s5631"
310,"s5617,s3649,s3924,s6094,s506,s6019,s3717,s5682,s3033,s49,s4561,s2102,s4665,s1293,s4476,s4179,s4809,s5527,s2905,s5798,s2950,s4294,s5444,s2579,s3322,s4280,s1122,s1749,s4686,s1767,s4917,s4203,s5948,s1653,s2199,s4058,s5239,s36,s714,s638,s5027,s441,s100,s1921,s2077,s3234,s3038,s1417,s3922,s3115,s4205,s5174,s1438,s5076,s5872,s770,s3660,s91,s4803,s4482,s2654,s2435,s4807,s4670,s5055,s5551,s4634,s5578,s2341,s4026,s1279,s2798,s3864,s5306,s187,s1777,s2194,s3639,s3967,s3122,s1787,s3995,s2876,s1099,s2316,s4826,s4095,s4450,s3485,s3999,s3733,s3025,s1795,s1945,s1039,s1815,s3226,s5238,s1604,s5408,s1348,s2413,s221,s2271,s4701,s1545,s1258,s1268,s1402,s1916,s1710,s1186,s2261,s2478,s608,s5082,s2076,s4575,s5614,s2929,s55"
311,"s158,s3561,s3559,s415,s2202,s2593,s5027,s3594,s810,s1680,s2396,s3836,s3811,s3078,s2241,s4345,s352,s5520,s6079,s5386,s3251,s5530,s1128,s3949,s596,s5923,s3138,s4143,s650,s4430,s3885,s843,s1650,s2562,s2831,s51,s1614,s3159,s2902,s3565,s1500,s3654,s716,s2290,s2621,s2032,s624,s1727,s5557,s5,s4154,s5587,s978,s6045,s230,s1785,s3200,s4630,s3983,s2282,s5385,s3026,s454,s2156,s5889,s2222,s4007,s3391,s3039,s2368,s782,s5291,s3756,s5106,s5721,s4962,s6088,s4607,s4935,s1206,s2489,s4537"
312,"s3139,s4730,s5851,s5565,s153,s2143,s4389,s2669,s457,s4156,s2958,s1350,s2642,s5434,s4995,s1004,s5436,s3646,s6,s5974,s1501,s4438,s4119,s3097,s3167,s4342,s5563,s1078,s1971,s5683,s1076,s4686,s2736,s4218,s567,s4468,s4485,s441,s4264,s4775,s3835,s4731,s4557,s1340,s1248,s4073,s247,s4278,s268,s269,s3376,s4203,s5741,s4427,s4175,s1755,s5229,s4850,s1177,s5793,s5508,s1833,s4084,s4372,s5998,s4010,s4909,s4484,s3251,s4732,s2409,s854,s1893,s4681,s757,s113,s4234,s2157,s2834,s2649,s3095,s2734,s1736,s4776,s4729,s1211,s1634,s2920,s2869,s6010,s4537,s4153,s3674,s3708,s1711,s908,s4736,s450,s4553,s4751,s4617,s3208,s2192,s803,s598,s4458,s4532,s3379,s1956,s1267,s5962,s2254,s4061,s3340,s5455,s5266,s6068,s3607,s1910,s2454,s4081,s3052"
313,"s5272,s5823,s5174,s5851,s191,s643,s4700,s3599,s4218,s471,s3417,s5553,s2589,s4086,s943,s1048,s1991,s2394,s5363,s2542,s2876,s227,s3335,s4146,s1078,s1002,s5664,s2585,s2986,s2689,s4595,s4475,s4499,s3912,s4519,s4480,s3189,s4444,s4054,s95,s1963,s1003,s3076,s5213,s5990,s4590,s4558,s5132,s2386,s2432,s5614,s5455,s5462,s5394,s949,s3808"
314,"s3471,s5340,s1346,s3349,s3348,s5151,s67,s1227,s4449,s1040,s1873,s3444,s2909,s1221,s3198,s1755,s5787,s4710,s1312,s3649,s2179,s3575,s2715,s369,s1426,s791,s667,s4374,s410,s857,s5169,s4980,s3810,s5010,s1423,s3031,s5902,s1924,s3507,s3710,s3355,s2158,s5895,s1727,s4743,s5125,s4108,s2635,s3707,s4194,s197,s4919,s5338,s139,s4626,s5193,s669,s2170,s3757,s4679,s1154,s464,s192,s1007,s4338,s4237,s5732,s4279,s1317,s1828,s3980,s632,s4843,s814,s5139,s5280,s3883,s4224,s394,s5002,s3326,s5625,s571,s1998,s2279,s3388,s327,s3819,s3041,s4031,s1210,s1522,s1966,s5592,s3378,s51,s3079,s286,s2005,s260,s2564,s1772,s171,s5711,s2609,s6073,s3351,s5228,s4189,s1959,s2316,s903,s3048,s273,s1523,s1358,s3752,s1646,s2728,s1739,s1270,s3330,s3109,s2667,s1914,s4519,s3802,s393,s3490,s2828,s1102,s229,s2905,s5509,s4255,s112,s5184,s3157,s32,s3165,s103,s3829,s144,s881,s5674,s1406,s3855,s5117,s2933,s729,s5316,s4383,s427,s3804,s637,s4586,s3517,s371,s3686,s960,s3891,s3344,s4957,s2167,s153,s3087,s294,s826"
315,"s1329,s5197,s2985,s4623,s2955,s1732,s845,s2464,s5341,s215,s4219,s2263,s1145,s4389,s1715,s3349,s134,s3916,s3352,s2583,s5319,s3717"
316,"s4771,s3654,s1746,s1604,s4238,s2283,s2433,s597,s2646,s4876,s5809,s2105,s5517,s678,s3773,s5089,s3933,s4375,s751,s3674,s5201,s531,s1008,s2460,s3289,s5258,s2127,s2813,s3237,s836,s533,s586,s4116,s5321,s1229,s5654,s5876,s13,s3167,s435,s2995,s2546,s1194,s3483,s892,s1182,s115,s2843,s2419,s5344,s781,s2824,s4628,s4610,s944,s5512,s1294,s876,s2466,s5217,s992,s5961,s2331,s3098,s4350,s3152,s5198,s5390,s528,s4344,s5817,s5449"
317,"s1745,s5947,s3622,s243,s1573,s2484,s5204,s3899,s4917,s5757,s5157,s1413,s3202,s4709,s1029,s3870,s362,s5693,s1093,s4579,s5927,s582,s2648,s2024,s3145,s1990,s4669,s4888,s3276,s3563,s5415,s5578,s1551,s5278,s678,s1179,s5340,s4766,s1238,s5149,s1550,s1154,s4148,s428,s3367,s3140,s2030,s1468"
318,"s874,s3586,s3016,s176,s2584,s3312,s3420,s4664,s3698,s2987,s670,s1062,s3981,s6011,s4511,s1079,s487,s3734,s2538,s3850,s5595,s1223,s3311,s3925,s4334,s767,s5240,s2852,s2575,s5245,s5844,s451,s4599,s5052,s5040,s6040,s4118,s3062,s382,s1948,s4035,s1904,s3310,s3185,s4627,s5890,s3141,s2919,s5707,s1551,s1173,s1359,s3669,s5931,s329,s2268,s4067,s1270,s266,s2859,s3083,s3258,s305,s4975,s5788,s5014,s674,s4582,s3700"
319,"s1974,s2569,s2413,s3376,s3577,s2183,s4225,s196,s1032,s1844,s3306,s743,s5704,s831,s3429,s131,s4452,s1143,s3264,s4315,s5016,s2308,s4528,s975,s447,s129,s4091,s2540,s2613,s2298,s168,s4601,s4477,s59,s4128,s2412,s2498,s2179,s3295,s2726,s4202,s6086,s4213,s5362,s6010,s1184,s1689,s5496,s3426,s4481,s5562,s5167,s888,s5832,s1867,s1466,s4987,s2561,s6041,s3878,s2890,s3353,s4967,s4854,s1272,s2587,s4345,s223,s2484,s4855,s1316,s4332,s5356,s5982"
320,"s3351,s392,s1395,s5338,s3689,s5218,s3986,s4089,s1054,s1072,s939,s2038,s1478,s397,s3743,s2314,s1696,s877,s2324,s5779,s3426,s1097,s2241,s4461,s2990,s5969,s2120,s3449,s1549,s3906,s743,s664,s3799,s5664,s5071,s775"
321,"s2442,s1567,s669,s4372,s4617,s1061,s684,s2685,s1393,s1699,s4233,s4245,s4726,s4476,s3618,s5315,s5488,s1594,s731,s2651,s1217,s5985,s4454,s3094,s1905,s1802,s4570,s1684,s4825,s4715,s4635,s83,s4456,s2673,s3883,s4389,s3479,s99,s1201,s3609,s965,s2780,s3319,s586,s5139,s2131,s2267,s3905,s4190,s1832,s1833,s3747,s3547,s3113,s1460,s4092,s2137,s1565,s3570,s6037,s2491,s1022,s5080,s1348,s2500,s1296,s3494,s4410,s3358,s3268,s5246,s288,s3984,s960,s5200,s2065,s3025,s1420,s4756,s4843,s310,s3900,s5951,s2943,s5456,s4401,s5719,s865,s3312,s2870,s5391,s4852,s1792,s3964,s274,s2734,s2666,s2704,s1056,s449,s3083,s1564,s2954,s5165,s4884,s5612,s3252,s1775,s4475,s4921,s129,s3452,s2975,s2619,s482,s353,s4601,s5875,s3142,s470,s5187,s245,s5768,s3936,s5193,s1597,s3678"
322,"s951,s4698,s1385,s2628,s4610,s4205,s1810,s2289,s3606,s2145,s5073,s5725,s2406,s4194,s3873,s3523,s3708,s1886,s3880,s4788,s5312,s375,s1623,s5949,s4198,s4751,s5561,s4376,s4941,s1536,s259,s1771,s3982,s3854,s6058,s1465,s1019,s1162,s4799,s1895,s1388,s2018,s1204,s3300,s1003,s5208,s5098,s5558,s4037,s4801,s1093,s92,s5320,s6045,s63,s4463,s3101,s675,s2395,s1674,s2945,s965,s2281,s1211,s2162,s3153,s1038,s1051,s2995,s4506,s2566,s4853,s5700,s2696,s5999,s3521,s2032,s3630,s4898,s1000,s2132,s125,s844,s4334,s394,s1999,s140,s4189,s4719,s1067,s5418,s4634,s5899,s1680,s4484,s2982,s1854,s4156,s4967,s4590,s1464,s2790,s3214,s2084,s2513,s2515,s3745,s4674,s722,s3445,s2258,s504,s1311,s4934,s2732,s614,s714,s4593,s5323,s243,s1892,s4431,s4263,s1354,s1670,s4012,s597,s360,s4919,s1432,s1558,s1133,s462,s2864,s5908,s3308,s3585,s1258,s1695,s4982,s5096,s5450,s4638,s4614,s2835,s3028,s849,s1190,s4311,s5947,s228,s735,s2636,s1151,s4685,s5091,s4236,s1550,s4231,s4434,s3699,s5894,s4555,s2781,s3556,s4350,s5188"
323,"s3671,s696,s3363,s5531,s3726,s2486,s1946,s1348,s773,s5611,s4330,s2815,s2066,s4292,s1345,s4390,s3381,s543,s5751,s3227,s4844,s556,s5158,s5101,s4208,s3659,s1422,s955,s3656,s5730,s1330"
324,"s4969,s5903,s3531,s669,s1396,s1407,s3854,s5379,s1228,s2743,s187,s5261,s359,s4054,s5865,s1842,s3045,s2326,s5091,s290,s3086,s5655,s443,s3413,s301,s370,s2619,s1106,s758,s1581,s5977,s1117,s4582,s5301,s3543,s578,s5574,s6072,s5442,s3141,s2017,s2713,s2394,s4358,s6035,s4487,s2608,s1167,s914,s4036,s5783,s5713,s4609,s4597,s4551,s3769,s1783,s1063,s4039,s4325,s4845,s558,s3966,s5960,s5568,s5812,s3144,s121,s2422,s5572,s5152,s3414,s295,s6052,s791,s4433,s5818,s4006,s388,s2073,s4192,s4483,s4058,s2697,s855,s4299,s3630,s5741,s3782,s895,s310,s3970,s5090"
325,"s2117,s5494,s2498,s141,s2980,s2596,s4308,s1847,s5374,s673,s1841,s4680,s2065,s1764,s1926,s3141,s1566,s5953,s2123,s523,s1845,s1608,s2271,s4225,s283,s1096,s3614,s2524,s4728,s5294,s273,s5043,s2727,s3709,s3410,s5135,s5280,s609,s1559,s6051,s2471,s2575,s4602,s2707,s1047,s3603,s2083,s4063,s4625"
